epoch,train_loss,val_loss
1,0.04253562879464906,0.007414999203756451
2,0.0068500681369695615,0.005853474267933052
3,0.005152786546136423,0.00381936880905414
4,0.004077498855296268,0.0034443860602914357
5,0.0036195763407648944,0.00330585143470671
6,0.003344353022200713,0.003029907848977018
7,0.003032825369384527,0.002731055830809055
8,0.002470655819504625,0.002360189286264358
9,0.0022554717047096606,0.002172693343454739
10,0.0021001491879236527,0.0021618028843658978
11,0.0020044133562417735,0.002144510362377332
12,0.0019414386796301037,0.0020564884976192843
13,0.0018603026937429649,0.0020146377435594333
14,0.0018062482026362237,0.001964672769754543
15,0.0017267646583875368,0.001939349499734817
16,0.0016921380967465914,0.001922674353045295
17,0.0016144277040986844,0.0017477032110036817
18,0.0015639539152520665,0.0016670012135000434
19,0.0014716146729125451,0.001698254662915133
20,0.0013996668522559962,0.001479594602569705
21,0.001361097835357331,0.001479196781583596
22,0.0013077396618437662,0.0013647721889719832
23,0.0012817482879605665,0.0014806221756589366
24,0.0012242219813074582,0.0012858710216096369
25,0.0011996680435242206,0.0012867288938286947
26,0.0011648203051852657,0.0012426903340383433
27,0.0011393394590126797,0.0012702813861687901
28,0.0011200351400866664,0.0012118742860184285
29,0.0011087467374053105,0.0012205195819842629
30,0.001065736419857583,0.001232594058092218
31,0.001062133666908195,0.0011811176867922769
32,0.0010322386620684751,0.001158058518631151
33,0.0010241577755384429,0.0011654303934483324
34,0.0010111271562288418,0.0010984026508958778
35,0.0010154735714015233,0.0011165248486213386
36,0.0010051560225374128,0.0010980174475480452
37,0.0009764374111108081,0.0010551751642196906
38,0.0009464131205886816,0.001032995469740854
39,0.0009356889713932777,0.0010310618597668508
40,0.0009318647575923526,0.0010506099601843744
41,0.0009109170340280312,0.0010581070338957943
42,0.0009171726485867868,0.0009970429336681264
43,0.0009292958154698573,0.001024621514516184
44,0.0008725670464028101,0.0009225070199317997
45,0.0008610125487035233,0.0009550838412542362
46,0.0008588945984424803,0.0008834324254712555
47,0.0008401749239909867,0.0008930295081881923
48,0.0008116511792953437,0.0008565091236050649
49,0.0007837663646027993,0.0009317372394070844
50,0.0007944145754370238,0.0008188217227507266
51,0.0007733174796444848,0.0008221742687601363
52,0.0007697871862618606,0.0008925482108861616
53,0.0007631434738973162,0.0008512795287242625
54,0.0007710646093976567,0.0008420325787665206
55,0.000753583062017056,0.0008118909334734781
56,0.0007415757472601829,0.0007760408740796265
57,0.0007407903402341082,0.0008289561750279972
58,0.0007381746417126788,0.0008250006188063707
59,0.0007167166276496091,0.000742380544597836
60,0.0007089422736150016,0.000846667157165939
61,0.0007045725793419172,0.0007238907714327069
62,0.000689178725556841,0.0007327454175901949
63,0.0007041575939780081,0.0007165053610151517
64,0.0006935670163952262,0.0007214379119614022
65,0.0006854490304614441,0.0007416702943010022
66,0.000672566270502451,0.0006956446162803331
67,0.0006911227761539981,0.0007153909917542478
68,0.0006810853570302461,0.0007210276483601775
69,0.000665030632865712,0.0007045122467388865
70,0.0006528766676625003,0.0006694355361469206
71,0.0006609900485670801,0.0007103231335349846
72,0.0006551582755948214,0.0007410285132209537
73,0.0006464838622368232,0.0006707055201331969
74,0.0006361089813824255,0.0006755940188304521
75,0.0006407605252340502,0.0007186148668188253
76,0.0006336213159312304,0.000734049407474231
77,0.0006076477905197109,0.000668327639286872
78,0.0005945758881568108,0.0006223086835780122
79,0.0005794088673313886,0.0006277030642559112
80,0.0005870971060003317,0.0006357235129689797
81,0.0005848182055066042,0.0006158321658040222
82,0.0005841131677173451,0.0006306693087572057
83,0.0005829331137934252,0.0006303739714348922
84,0.0005720518199258775,0.0006248545059133903
85,0.0005805053643666969,0.0006112054787809029
86,0.000578587522812014,0.0006076647677400615
87,0.000568584640442367,0.0005908116072077974
88,0.0005787929324837949,0.0006219252214214066
89,0.0005639249182057543,0.0006121818173596694
90,0.0005692297377453376,0.0006117142381481244
91,0.0005636262288275358,0.0006228186203952646
92,0.0005665297595380161,0.0006175943298876519
93,0.0005653421568732682,0.0005952213776981807
94,0.0005459502113208602,0.00057271972664239
95,0.000536503612420999,0.0006091391795416712
96,0.0005403751007524923,0.0005691836541154771
97,0.000536898405411728,0.0005788418569636633
98,0.0005299790477481133,0.0005826075100412709
99,0.0005343963180737082,0.0005758666000838275
100,0.0005396611381536617,0.0005840123671987385
