epoch,train_loss,val_loss
1,0.02334930839881833,0.0045141168753616515
2,0.006077529676258564,0.0038180103589547797
3,0.0051894098137771445,0.004475420385133475
4,0.00475564840266348,0.004481620954175014
5,0.004553378267363379,0.004055289177340455
6,0.004226309393249851,0.0034876170562347397
7,0.0038954435294726864,0.0036509070155443623
8,0.0037423687583733618,0.00367263043532148
9,0.003720538936821478,0.0037457968370290472
10,0.0033966892086027657,0.0033580516622168945
11,0.0032876787289361736,0.0037136736952379577
12,0.003174270402814727,0.0037169225292745978
13,0.002971377372783276,0.0034396348416339604
14,0.002974135697669616,0.0033233867620583624
15,0.002804844788209136,0.0033811203691584526
16,0.0027219191344296893,0.0036922693913220427
17,0.0029207487989749226,0.004777372040844057
18,0.0028530406488893535,0.003425050339283189
19,0.002763899152549649,0.0034696237795287742
20,0.002579018719396637,0.0032696302588738034
21,0.0025979287207779376,0.0034579839065554552
22,0.0025360347539909915,0.0033275193039298758
23,0.0024796426054048684,0.003234357368419296
24,0.0025434182820130704,0.0034666023470344954
25,0.0025029607670148833,0.003507748311094474
26,0.0025551518592692446,0.0034390496616833843
27,0.0024681110563895864,0.0032510940772044706
28,0.0025203352408425415,0.0033722794259665534
29,0.0024157751270260115,0.003259696683671791
30,0.0023819637780044495,0.003154935583588667
31,0.0023679665923866974,0.0030909044351483317
32,0.002274251990664717,0.003322957884010975
33,0.0022377048971975455,0.0031139108991919784
34,0.0023106444034056038,0.0031294371396506904
35,0.002315424753240742,0.0032470140472287312
36,0.002358142864561939,0.0031644923534622648
37,0.0022928802101042883,0.0031541535290307366
38,0.0021455613246676615,0.0031048709444439736
39,0.0021884771550893284,0.003063558024869053
40,0.0022278272786284757,0.0031250262095272774
41,0.0021659181165367566,0.003023444561476936
42,0.0021951126033465176,0.0031796124381799017
43,0.0022307775381445287,0.003157603839863441
44,0.0022004300797431953,0.003026288284963812
45,0.002143854467846852,0.0030096701691581986
46,0.0021994808242847544,0.003021504427888431
47,0.0022467432594567073,0.0031652508502338604
48,0.002220373873257943,0.0030874188775851506
49,0.002163572338901888,0.0031176250312091726
50,0.002162195629560821,0.0030965066375938477
51,0.0021974181983750894,0.0030170203372290416
52,0.0021036940687086565,0.0029985195902190753
53,0.0020797725210806154,0.003018636560645973
54,0.002096299643121061,0.003021742119381088
55,0.0020885565271393197,0.0030468480212584837
56,0.002087766966204591,0.0029870908798329764
57,0.002106994810258454,0.0030287223486448055
58,0.0021412951221074245,0.0030357274317157133
59,0.0020713591517830666,0.0030548406671186967
60,0.00213561111335626,0.003054723484783608
61,0.0020972173827301177,0.0030394779111884416
62,0.002110070784017028,0.003034370964669506
63,0.0020905376095470274,0.0029906606821805326
64,0.002070814999855689,0.0030022989424105615
65,0.0021191177682599767,0.0029793295786475936
66,0.002066022826589428,0.0030047837967140368
67,0.002110462760486241,0.0030043720053981814
68,0.0020689840475305184,0.0030191403861681465
69,0.002076626953619,0.0029770229016685334
70,0.0020701885729587435,0.002988786233308929
71,0.0020971051713526583,0.003025817173620453
72,0.0021021947156571385,0.002991396781817457
73,0.0020802651690766134,0.0029930063782740036
74,0.002075329277210715,0.0029959677858641953
75,0.002054659730635779,0.0030027519043051144
76,0.002114472021743755,0.0029973508882540044
77,0.0020666880210878195,0.0029976396471465706
78,0.0020682756470445643,0.002990184930840769
79,0.002035513346865108,0.0029976314779196402
80,0.0020344885628998913,0.0029861943507785327
81,0.0020666117276310356,0.003014944564711186
82,0.0020657210020934664,0.002987371745512064
83,0.0021089665819350296,0.0029931713586393016
84,0.0020424740828665173,0.0029917323006066
