epoch,train_loss,val_loss
1,0.031958976166788486,0.008644225797615946
2,0.009816904958071453,0.005132656815840164
3,0.007850779481564782,0.004787196286197286
4,0.007125963162564274,0.004551596478559077
5,0.006406805373262614,0.003996664282167331
6,0.005512645745849503,0.0034564264696382452
7,0.00510900457614168,0.0040647483733482655
8,0.004789564706152305,0.0038410751425544732
9,0.004682242408827213,0.003589555203507189
10,0.004295829395622215,0.0033441315330856015
11,0.004002497125890971,0.0033612761457334273
12,0.003934109823395764,0.0033317648104275576
13,0.0036318404049130288,0.0034148523113981355
14,0.003478876824582195,0.0033437798119848594
15,0.00330584603528093,0.003471987616212573
16,0.0031468756586296616,0.003594563033984741
17,0.0031743310256777996,0.0032629929322865792
18,0.0030428368392417075,0.0034438526219310005
19,0.002981142276049858,0.0033936175018243375
20,0.0028191511839395387,0.0033537830323621164
21,0.0027844839436251536,0.003271958728546451
22,0.0027949044109846,0.0032134955321089366
23,0.00283713015939741,0.003239725984603865
24,0.002872720264817222,0.003191533751814859
25,0.0027423940365614336,0.0033771826692463947
26,0.0028396967464816825,0.003367618380289059
27,0.0027166885605895783,0.003237684122432256
28,0.0027100796438129953,0.003163507815061166
29,0.002747407531881306,0.0033060494057281175
30,0.0027011433391765293,0.003270903096272377
31,0.002636591374175623,0.0031131821882445366
32,0.002614021856321155,0.003255515643104445
33,0.002698727025459188,0.003246258760227647
34,0.0026603740466401046,0.003186511543681263
35,0.0026091852928012875,0.0033092415443388744
36,0.002672188496269103,0.003167078932674485
37,0.0025721024341951956,0.0032155166540724167
38,0.002643340690701734,0.003081563946761889
39,0.0025337904364278073,0.0031838810536282836
40,0.0025246463768001247,0.003087484650677652
41,0.002564994972531817,0.0032741403363615975
42,0.0025295493880029035,0.0030929050740087405
43,0.0024359513921029118,0.0030787927593337373
44,0.0025295552136802664,0.003069802894242457
45,0.0024857023641483727,0.003166594691283535
46,0.0024930628067522777,0.0030957489914726468
47,0.002632555657094469,0.0032244992303094478
48,0.0025305742648795006,0.0032498673818918177
49,0.002474967109238995,0.003090324302884255
50,0.0025135837442706232,0.0031458098332223018
51,0.002551690907538224,0.0030850479914806784
52,0.002429463679644479,0.0031059807034762342
53,0.0024035808851684643,0.0031266680410044503
54,0.0024664484493249414,0.0031090244725328377
55,0.002434024969885026,0.0031022872413450386
56,0.0024557428097718263,0.0030633048109302763
57,0.0024196210191543546,0.0030568807250529063
58,0.0024385605910668216,0.003069324846219388
59,0.002392294046720573,0.0030678251369681674
60,0.002451646504362413,0.0031138928094333095
61,0.0024420184493854843,0.0030719408296863548
62,0.002348130359626209,0.0030804141003136463
63,0.002396310796133808,0.003077666134413448
64,0.0027032636036372942,0.00307092453858786
65,0.0024344584989324045,0.003047502856752544
66,0.0024407324433143784,0.003077494944736827
67,0.0023909675097456783,0.003125018959181034
68,0.002402414063908509,0.0030786292017728556
69,0.002409544960080114,0.0030813800664145673
70,0.00243935656820083,0.003062579316465417
71,0.002376387058861188,0.0030849999928977924
72,0.002460365220966716,0.0030574082245220778
73,0.002422460862830381,0.0030831222702545347
74,0.0024231912279252094,0.003063358672225149
75,0.0023803105051878708,0.0030718782869007554
76,0.00233038420158534,0.003052920669215382
77,0.002337026294532864,0.0030694584849698
78,0.0023523069853711473,0.003075328134746087
79,0.002404487453168258,0.003069807359825063
80,0.0023084721292044768,0.003060091634251876
