epoch,train_loss,val_loss
1,0.056858389277476815,0.006330181853263639
2,0.0066521878316832175,0.005201343207008904
3,0.005725607508273762,0.00521629872120684
4,0.005329565520930503,0.004753708755451953
5,0.004472043160681746,0.0034237850687350146
6,0.0035098772788842323,0.0029904489295950044
7,0.0028016010293088456,0.0024110300204483793
8,0.0023003945209243933,0.001846056353460881
9,0.002030238429142628,0.0018913764148601332
10,0.0018997693783603608,0.001763879709978937
11,0.0017654029794877196,0.0016515631513902918
12,0.0016578132324087033,0.0019429689651587977
13,0.0016260121489592295,0.0015715065102267544
14,0.0015403138096319578,0.0015043915007845498
15,0.0014720566531910403,0.001442427544207021
16,0.0014414016775325374,0.0014937030254441198
17,0.001392628734122679,0.001469312549525057
18,0.0013864192259331633,0.0013588281868942432
19,0.0013125759220071944,0.001453018864885962
20,0.0012593265536582163,0.001487537742141285
21,0.0012471398275270724,0.0013827178099018057
22,0.0011827061867474445,0.0011630479914310854
23,0.0011195811552754873,0.0012106227781623602
24,0.0010853726904055552,0.0011095032277444261
25,0.0010438619085432167,0.0010337659856304525
26,0.001022347148058803,0.0012534602257073856
27,0.0010220417517172922,0.0010602499125525356
28,0.0009886575329801418,0.0010756929786293768
29,0.0009439165377573642,0.0009620992002965067
30,0.0009152379632333968,0.0010645002969249617
31,0.0009081208272423932,0.000855786832744343
32,0.0008807665498222507,0.0008398852561367676
33,0.0008707154417477016,0.0008785390161938267
34,0.000847737410712008,0.0009136920065793675
35,0.0008197089455409566,0.0009958120077862987
36,0.0008065615563412264,0.0007720099618200038
37,0.0007975341209592963,0.0008125177359033841
38,0.0007777600214987096,0.0007900946080917492
39,0.0007740229830882786,0.0007814852658884774
40,0.0007536753647270546,0.000790069493741612
41,0.0007553763694886584,0.0008041154385409754
42,0.0008001565275273086,0.0008329741562192794
43,0.0007208014557233712,0.0007650903439571266
44,0.0006910223651045401,0.0007647679300862364
45,0.0006921737938682781,0.0007461604045965941
46,0.0006745774485287776,0.0007309461573458975
47,0.0006975573664086759,0.0007046686265584867
48,0.0006811200329333848,0.0007325871879766055
49,0.000680038750994884,0.0007332290072372416
50,0.0006804880566570708,0.0006754381278551591
51,0.000660997562553283,0.0006612580438013538
52,0.000657542276615329,0.0006535024023742154
53,0.0006569440030164385,0.0006951289310927677
54,0.0006536705398827638,0.0007412500862847083
55,0.0006486862022159455,0.0007820829096090165
56,0.0006559220883510924,0.0006473466170791653
57,0.0006231629588780509,0.0006309117292767042
58,0.0006281811252327836,0.0006665305374917807
59,0.0006322777498228658,0.0006504318780571339
60,0.0006144183155161694,0.0006546681419968082
61,0.0006057745289061651,0.0006047345770002721
62,0.000610178705366187,0.0005970324729878485
63,0.000606306302133167,0.0005803878673577856
64,0.0005928119659594294,0.0006053610892922733
65,0.0005904294712049055,0.0005677371748970473
66,0.0005750428001192632,0.00057286837236461
67,0.0005678225889304096,0.000574346386219986
68,0.0005510940831819815,0.000537541369558312
69,0.0005707308777865754,0.0006947861645312514
70,0.0005658174700719039,0.0005390076883668371
71,0.0005543221733075501,0.0005375398817523092
72,0.0005497463587581868,0.0005298037788452347
73,0.0005389846674396332,0.0004951486285744977
74,0.0005370366936404026,0.0005757406186967274
75,0.0005426783715977633,0.0004889196980002453
76,0.0005128304120262328,0.0005102580704078719
77,0.0005199301685024693,0.0005000910892886168
78,0.0005066332473169106,0.0004565575938795519
79,0.0005216961391332526,0.0004591118317694054
80,0.0005126372938255892,0.00048102866534463826
81,0.0005002409417297064,0.0004603760760255682
82,0.0004998364493271116,0.0004565734836160118
83,0.000510001751756915,0.0004789684502065938
84,0.0004977508499426417,0.00045534845878137276
85,0.0004946169739144222,0.00043386612211179456
86,0.000507611520125855,0.0004273802336047083
87,0.0004994572762370808,0.00043164288867046706
88,0.00048328926801072416,0.0004476644259193563
89,0.00047190857508212504,0.0004268676489118661
90,0.0004955719670501172,0.00046266892921266846
91,0.0004804161016571535,0.0004787135336664505
92,0.00048790188325580986,0.0004222295910221874
93,0.00047496661605431916,0.0004497812935005641
94,0.00045310988602328245,0.0004359213176485355
95,0.00046388599703927214,0.000419031154779077
96,0.0004671237450695896,0.0004497494497627486
97,0.000478164296561902,0.00043741906563809607
98,0.00046710510411815317,0.00042095546436030415
99,0.00046443670242816943,0.0004601298311536084
100,0.0004766806551612847,0.0004491119382510078
