epoch,train_loss,val_loss
1,0.021177432316231898,0.007880331126507371
2,0.008141777628371793,0.007579352353932336
3,0.007015561880243402,0.0068196114851889434
4,0.006646113017887732,0.006827260747013497
5,0.0062510903443186465,0.00701961631035374
6,0.005992731665291132,0.006856521920417436
7,0.0056475839635197035,0.0072039409560966305
8,0.005661848986331093,0.006974857168388553
9,0.005386757645605793,0.0064452779712155465
10,0.0053400462163665655,0.006714954963536001
11,0.004955049114732412,0.0066084175783908
12,0.004954119268003651,0.006581933216075413
13,0.004861385640805073,0.006138471688173013
14,0.0047605529101648935,0.006388784966839011
15,0.004606338084748809,0.006212756195454858
16,0.004597110221058958,0.007370956870145165
17,0.004602359798503205,0.006836672783629183
18,0.004460799055696402,0.006495758399541956
19,0.004472057100579035,0.0060809289803728465
20,0.004411624355231642,0.0063488063419208625
21,0.004355039113530001,0.006055262784648221
22,0.00426714278475505,0.006939382900163764
23,0.004253469578008832,0.006146002653185861
24,0.004263534001784072,0.006445167076090001
25,0.00425217721480242,0.006228003688229364
26,0.0042344216157400175,0.006099221291951835
27,0.004201890326999662,0.006374625558091793
28,0.004077531070211455,0.00586704692679632
29,0.003953300091007384,0.00588346612155874
30,0.003970202106747135,0.005794477087110863
31,0.003926582858308576,0.005831859937898116
32,0.004032922821456573,0.006044111493556556
33,0.003936708166045353,0.005906353142636362
34,0.003958755648047346,0.005800195884512504
35,0.0038575985816083715,0.005783250381500693
36,0.003979688425803737,0.006240923884015501
37,0.003947121032770709,0.005864633961609797
38,0.0038947727980582865,0.006030223557172576
39,0.0038665881327029626,0.006161843635945843
40,0.00393497870670044,0.005994418084010249
41,0.0038574978295717,0.005997948520052887
42,0.003733504032399038,0.005685395147302188
43,0.003754192992659306,0.005688095873993006
44,0.00379381775559764,0.005722393246578576
45,0.003751243225350562,0.00565894908440896
46,0.0037728385458613567,0.005661949647474102
47,0.0037701411356758927,0.0056814048448359245
48,0.003693649889342153,0.005854720413917675
49,0.0037418472644035108,0.005774046826263657
50,0.0037589346960572507,0.00568160189781338
51,0.0037365802678473187,0.005664672410530329
52,0.003626358261378649,0.0057031895468753644
53,0.003732442935844416,0.005695308359208866
54,0.003601997893067464,0.005669275271357037
55,0.003596740144748895,0.005630355154280551
56,0.0036362362587423896,0.0057551856587815566
57,0.0035782540129417535,0.005636994084707112
58,0.0036340801551851265,0.005693414513152675
59,0.0036348818096592623,0.00557247631077189
60,0.003617285824348269,0.005589985094538861
61,0.0036406458193172556,0.005597552128747339
62,0.0036141713355137134,0.005799591897648497
63,0.003630550731370713,0.005552581278661819
64,0.003660293452347392,0.005642363773749821
65,0.003605849566697527,0.005664878372845124
66,0.0036207287992504307,0.00558861760840955
67,0.0036127479681428054,0.0056058791731629755
68,0.00362959990985558,0.005602306201981264
69,0.003547209186068866,0.005610551164245407
70,0.0035659146710469197,0.005632626916194567
71,0.0035710052341326242,0.005603430009814474
72,0.0035690166427308234,0.005611797039782687
73,0.0035502600692643195,0.005555058149693651
74,0.003559786973247391,0.0055571116586725115
75,0.00358416570315478,0.005554083417791844
76,0.0035742328405850917,0.005574000117376272
77,0.0035071211337532487,0.005586275417699653
78,0.00357881376826902,0.0055475632476736795
79,0.0035402333580030923,0.005544892644884385
80,0.0035489331204844737,0.005577410893565684
81,0.0035521047486920298,0.005563700902748678
82,0.003503247267461472,0.005556195123062935
83,0.003580184385938216,0.005544705782303936
84,0.003505111704530415,0.005630344295368559
85,0.003554303869588374,0.005535952839854872
86,0.0036322905954914867,0.005534401829718263
87,0.003540107443775167,0.005583754931631119
88,0.0035433970708032823,0.0055086125325397
89,0.0035601152942889773,0.00556867261608204
90,0.0035914222596757327,0.005541821226215688
91,0.003571836613840507,0.0055317410678981105
92,0.003527490005287672,0.0055310600771008465
93,0.0035650750023803563,0.00554019258772314
94,0.003608348815473244,0.005533493494476715
95,0.0034646036899915653,0.005534444194781826
96,0.0035402834049082198,0.005550781431993528
97,0.0035320799359651184,0.00553702416971646
98,0.0035143133908373345,0.005562192740908359
99,0.003548580108128662,0.005542955693508702
100,0.003491800370430874,0.00549955544891418
